,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
312,Chicago Bears Q&A: Which direction will they go at left tackle? What are the most important factors in the Matt Eberflus decision?,-0.039295778624364175,The Chicago Bears have three games remaining before facing major offseason decisions on their coaching staff and quarterback.,0.18515840079635382,Brad Biggs,0.11885399938910268
313,The Chicago Bears have played 8 times on Christmas Eve and twice on Christmas Day. Here’s how they’ve done since 1989.,-0.06456635607173666,The Bears played on Christmas Eve (Dec. 24) for the first time in 1989 and Christmas Day (Dec. 25) in 2005.,0.3061269213212654,Kori Rumore,0.17506853333907202
314,Chicago Bears Q&A: Which direction will they go at left tackle? What are the most important factors in the Matt Eberflus decision?,-0.039295778624364175,The Chicago Bears have three games remaining before facing major offseason decisions on their coaching staff and quarterback.,0.18515840079635382,Brad Biggs,0.11885399938910268
315,Alex Caruso praises LeBron James’ longevity as the Lakers visit the Bulls: ‘You can get blinded by the greatness’,-0.09311262510891538,Alex Caruso relishes the opportunity to play against former teammate LeBron James when the Chicago Bulls host the Los Angeles Lakers.,0.12908138532657176,Julia Poe,0.12727677868679166
316,Chicago basketball report: Zach LaVine’s target return date to Bulls — and remembering departures of Christmas Eves past,-0.08052654266066384,The Chicago Bulls are racking up wins. Alex Caruso is stumping for Coby White to make his All-Star debut. And Zach LaVine is eyeing a return in January.,0.2079034520429559,Julia Poe,0.18857875808316749
317,Chicagoans of the Year in the Arts: All our names for 2023,-0.06330621801316738,"As we approach the end of 2023, the critics and columnists of A+E reflect on the year to highlight some people who have made a difference in the city’s arts.",0.23080338910222054,Chicago Tribune staff,0.16150309635850135
318,"Chicagoan of the Year for Classical Music: CSO composer-in-residence Jessie Montgomery is new here, but her presence is already felt",-0.06770294008310884,"These days, Chicago just makes sense for Jessie Montgomery, now 42 and among the most avidly commissioned composers of her generation.",0.11373115057358518,Hannah Edgar,0.1666390899572434
319,Chicagoan of the Year for Pop Music: DJ and musician Ariel Zetina always has her hometown in mind,-0.06107130728196353,"This year, Ariel Zetina’s charm and unique brand of musicianship and community among her peers has made her a standout Chicagoan.",0.07892057584831491,Britt Julious,0.07408944379130844
320,Chicagoans of the Year for Dance: Joffrey Ballet stage managers make the magic happen,-0.08150552259758115,"Joffrey Ballet stage managers Mandy Heuermann and Katherine Selig bear the ultimate responsibility for every light cue firing on time, every prop piece placed where it needs to be and every set change going off without a hitch.",0.09837316522316542,Lauren Warnecke,0.24555484484881163
321,"Chicagoan of the Year for Jazz: Jahari Stampley, the 24-year-old pianist who wowed Herbie Hancock, is just getting started",-0.11312004749197513,"“I’ve never heard anybody play quite like that,"" Hancock said of the winner of this year's Herbie Hancock Institute of Jazz competition.",0.19509112869855016,Hannah Edgar,0.14981591433752328
322,Chicagoan of the Year in Film: Screenwriter and director Minhal Baig has been finding new stories to tell,-0.015292290248908103,"She likens screenwriting to grooming. “I just keep combing a script, like a cat. You know. Get all the tangles out.”",0.15866886577714467,Michael Phillips,0.11625702865421772
323,"Review: In ‘Faith Ringgold: American People’ at the MCA, an African American artist’s decades of work get their due",-0.05319571803556755,"The electrifying and illuminating retrospective is now in Chicago, spanning six decades of paintings, soft sculptures and story quilts. Don't miss it.",0.13221272377995774,Lori Waxman,0.16440126203815453
324,Authorities investigate death of 5-year-old migrant boy as pastor says parents remain devastated,0.0469135477906093,"Jean Carlos Martinez Rivero was pronounced dead at Comer Children’s Hospital and the cause of death is under investigation, authorities said.",0.07004547864198685,"Nell Salzman, Laura Rodríguez Presa",0.1424131763051264
325,Froylan Jimenez: CPS’ 5-year plan is shortsighted but offers opportunities for effective change,-0.01684436270443257,"The CPS guidelines around the selective-enrollment system need to be adjusted, but overall, they add value to our city’s school system.",0.05942535138456151,Froylan Jimenez,0.0706602534846752
326,Thursday is the shortest day of the year. Here’s what the winter solstice means for Chicago.,0.00738638115581125,"The winter solstice occurs Thursday at 9:27 p.m., meaning Chicagoans will see only about nine hours of daylight on the shortest day of the year.",0.18355549563420936,Rebecca Johnson,0.1031449392758077
327,Christine Ledbetter: ‘Barbie’ and Betty Boop musical are an inspiring escape from a world that’s hard on women,0.001106317969970405,What does it mean when 2023’s most aspirational message of female empowerment comes from a doll and a cartoon?,0.03767441271338612,Christine Ledbetter,0.12890679301926866
328,Letter: US must work toward a cease-fire between Israel and Hamas. Humanitarian aid depends on it.,-0.04458684305427596,The United States must lead in getting a cease-fire in the Israel-Hamas war much like we did in the Middle East conflict of 1956.,0.1421155631833244,Chicago Tribune,0.12289388808130752
329,Aaron Weiner and Linda Richter: Curbing exposure to weed and alcohol marketing can improve teens’ mental health,0.03142527025192976,"The more exposure teens have to weed advertisements, the more they tend to use THC products or view getting high as “normal” teen behavior.",0.10664161067688838,"Aaron Weiner, Linda Richter",0.11164866187391453
330,Ask Amy: Friend of abused woman steps away,-0.10292866133386269,"Dear Amy: “Christy” and I have been friends for more than 25 years. Christy married an abusive monster, and after 15 years of her crying to me and then going back to him, I stepped away for a few years.",0.11194750062713865,Amy Dickinson,0.1600578539655544
331,"Doubts? Not anymore. Whitney Thompson takes complete control as Hampshire tops Jacobs. ‘OK, I can do this.’",-0.020635851833503693,Whitney Thompson put it all together Tuesday night with 22 points for Hampshire in a 64-34 Fox Valley Conference win over Jacobs.,0.09459411329589784,Paul Johnson,0.13532360264798626
332,"After being sidelined by an asthma attack, Jory Boley is back for Yorkville. ‘It happens almost every winter.’",-0.011154733205330558,"After missing seven days due to an asthma attack, Jory Borey returns with a vengeance as Yorkville gets back on track with win over Plano.",0.1103657903149724,Rick Armstrong,0.17152748099761084
333,"From his first two shots at Oak Lawn, Sandburg’s Ryan Tomczak knew. He just knew. ‘Everything felt right.’",-0.042445582803338766,"Ryan Tomczak put Sandburg on his back, making seven 3-pointers and scoring a career-best 30 points in a 92-82 victory over Oak Lawn.",0.09734136040788144,Patrick McGavin,0.13210866536246613
334,"Photos: Chicago Blackhawks 3, Colorado Avalanche 2",-0.03609074582345784,"Photos of the NHL game between the Colorado Avalanche and the Chicago Blackhawks at the United Center on Tuesday, Dec. 19, 2023.",0.14609616243978962,nan,0.11547204316593707
335,"After making four 3-pointers in first quarter, Danny Laird really gets going for Andrew. ‘That was my focus.’",-0.044985906744841486,"Danny Laird had the best quarter of his varsity career Tuesday night with four 3-pointers in the first, setting the tone for host Thunderbolts.",0.10194041416980326,Jeff Vorva,0.15867511386750266
336,"Sandburg’s Zach Barrett has offers from Lindenwood, Chattanooga, Grand Valley State. Then Illinois came calling.",-0.070304680877598,"Sandburg's Zach Barrett, a 6-foot-3, 275-pound senior offensive lineman, now has an intriguing choice ahead of him. Is it Illinois or not?",0.1149150078126695,Jeff Vorva,0.04609394360886654
337,At least 3 injured in 2-alarm fire at Uptown public housing building,-0.039174796373117715,"The fire started in a 4th-floor unit at the Ella Flagg Young Apartments at 4645 N. Sheridan Rd., according to the fire department.",0.030655368289444596,Ilana Arougheti,0.05116051126969978
338,Chicago grocer Dom’s Kitchen & Market to open first suburban location in Vernon Hills,-0.010938953520962968,"The boutique grocer Dom’s Kitchen & Market, a familiar name in some Chicago neighborhoods, plans to open its first suburban location in Vernon Hills.",0.19497465388849378,Chloe Hilles,0.09554550395114347
339,Meghan Jones makes history with Chicago Cubs: ‘It’s not lost on me the importance of having representation at this level’,-0.04628721094923094,"As a vice president in baseball operations, Meghan Jones oversees the Chicago Cubs’ baseball strategy as it relates to people, process and culture.",0.11505310278153047,Meghan Montemurro,0.15163387599750422
340,Anonymous donation to Winnetka Park District could rival that of billionaire at center of beach controversy,-0.09348576422780752,The donor offered $3 million to shore up funding for the Elder Lane and Centennial beach project but questions remain how this new donation could impact a similar one made by Justin Ishbia.,0.09039130690507591,Alex Hulvalchick,0.17561907860363135
341,USA Closes Southwest Border Bridges to Contain Surge...,-0.028660941956331953,Border-crossing closures are disrupting trade and vehicle traffic during the busy Christmas holidays,0.10024944765609689,www.wsj.com,0.04732934318599291
342,Marvel kicked out Jonathan Majors after his conviction. It’s thrown years of plans into disarray,-0.03744749778343248,"Marvel had more riding on Jonathan Majors than perhaps any other actor. Now it’s parting ways with him, and throwing years of plans for its cinematic universe in disarray.",0.11406134744174778,Jake Coyle,0.09148435277165845
343,"Arlington Heights bridal shop owner charged with theft after stiffing bride, not delivering her paid wedding gown",0.05926773433748167,"Monique Pruitt, former owner of Ava Nicole Bridal Shop, also known as Ava Nicole Bridal Suite, at 19 E. Miner in Arlington Heights, accused of leaving bride in a lurch, not delivering bridal gown that had been paid for.",0.16244725877186283,Pioneer Press staff,0.14673782218596898
